2015-01-14 09:30:10,402 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-01-14 09:31:41,138 [11] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 14] Application shutdown. Reason: BinDirChangeOrDirectoryRename
2015-01-14 09:31:43,146 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Determining hash of code files on disk
2015-01-14 09:31:43,156 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Hash determined (took 6ms)
2015-01-14 09:31:43,165 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-01-14 09:31:43,346 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 179ms)
2015-01-14 09:31:43,397 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-01-14 09:31:43,403 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 5ms)
2015-01-14 09:31:43,403 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-01-14 09:31:43,409 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 5ms)
2015-01-14 09:31:43,420 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-01-14 09:31:43,425 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 5ms)
2015-01-14 09:31:43,426 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-01-14 09:31:43,431 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 5ms)
2015-01-14 09:31:43,457 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-01-14 09:31:43,463 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 5ms)
2015-01-14 09:31:43,463 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-01-14 09:31:43,468 [6] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 5ms)
2015-01-14 09:31:43,867 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,867 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,890 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,890 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,890 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,890 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,890 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,891 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,947 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,948 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,980 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,981 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:43,985 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:44,477 [6] INFO  Umbraco.Web.UmbracoModule - [Thread 12] Setting OriginalRequestUrl: localhost:49393/umbraco
2015-01-14 09:31:44,736 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:44,850 [6] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 12] Executing installation step: DatabaseInstall
2015-01-14 09:31:44,851 [6] INFO  Umbraco.Core.DatabaseContext - [Thread 12] Database configuration status: Started
2015-01-14 09:31:45,240 [6] INFO  Umbraco.Core.DatabaseContext - [Thread 12] Database requires upgrade
2015-01-14 09:31:45,240 [6] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 12] Step completed (took 390ms)
2015-01-14 09:31:45,269 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:45,320 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:45,320 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.2.1',''
2015-01-14 09:31:45,320 [6] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 10] Executing installation step: DatabaseUpgrade
2015-01-14 09:31:45,321 [6] INFO  Umbraco.Web.Install.InstallSteps.DatabaseUpgradeStep - [Thread 10] Running 'Upgrade' service
2015-01-14 09:31:45,322 [6] INFO  Umbraco.Core.DatabaseContext - [Thread 10] Database upgrade started
2015-01-14 09:31:45,324 [6] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 10] Initializing database migrations
2015-01-14 09:31:45,326 [6] INFO  Umbraco.Core.PluginManager - [Thread 10] Starting resolution types of Umbraco.Core.Persistence.Migrations.IMigration
